"author","by","date","id","title","content"
"guterres","Statements by High Commissioner, 29 May 2014",1401314400000,"538d801d6","Forced Displacement and the Promise of Pluralism, 2014 Annual Pluralism Lecture, \nAntónio Guterres, United Nations High Commissioner for Refugees, 29 May 2014, Ottawa, Canada.\n","  \n\nForced Displacement and the Promise of Pluralism, 2014 Annual Pluralism Lecture, \nAntónio Guterres, United Nations High Commissioner for Refugees, 29 May 2014, Ottawa, Canada.\nStatements by High Commissioner, 29 May 2014 \nSon Altesse l'Aga Khan, Excellences, Mesdames et Messieurs, je voudrais tout d'abord vous remercier pour l'opportunité de prononcer cette conférence annuelle au Centre mondial du pluralisme. C'est un véritable plaisir et un privilège. Et je tiens également à remercier la délégation de l'imamat Ismaïli pour son accueil et son hospitalité.\nToday, all societies are – or are on their way to become – multi-cultural, multi-ethnic and multi-religious. And for some this is a source of discomfort and unease. In many societies, populist politicians, playing upon fears to obtain mindless votes and irresponsible media, only interested in market shares and infotainment, manipulate feelings of anxiety, fear, and insecurity, creating artificial divisions, disrupting social cohesion and, in extreme cases, provoking persecution and conflict.\nWe can see this even in my part of the world, in Europe, where, fuelled by the economic crisis and high levels of unemployment, anti-immigration and xenophobic parties are gaining influence as we have now seen recently with European elections. Mainstream parties are unable, or sometimes even unwilling to oppose this effectively. I always try to convince my friends in political parties not to imitate a radical party on xenophobia since people prefer originals not imitations, but I'm not always able to convince them of that.\nXenophobia, racism, islamophobia or the invocation of false identities diminish us all. Not only are they unable to ease the fears of what is new and unfamiliar, they tend to exacerbate them.\nThe reality is that with an average fertility rate of 1.5 children per woman, Europe needs immigration to sustain its economy and pay the pensions of its aging population. But this is largely an unrecognized truth.\nRecently, I saw the results of an opinion poll, where people were asked 3 questions: Do you want to have more children? The majority said: no. Are you willing to do menial work? Again the response was: no. Would you favour more immigration? And again, people said: no!\nNow, this is an impossible discourse; an equation without solution. Immigration is not part of the problem of modern societies; it is part of the solution and nobody can prove it better than Canada. Without immigration many of our communities, mainly in Europe would become completely unsustainable.\nIn other parts of the world where state structures are weak or non-existent and where respect for diversity is destroyed by ambition or corruption, the incapacity to identify common\nqualities, the lack of empathy with ""the other"" and the manipulation of fears by unscrupulous politicians can have even more tragic consequences.\nWhen I returned from a visit from the Central African Republic earlier this year, I had the opportunity to tell the Security Council that I did not remember a field trip in my 9-year tenure as High Commissioner for Refugees that had caused me so much anguish as that one. I was shocked by the brutality and inhumanity of the violence, targeting women, men and even children only because they were Muslims. But my subsequent mission to South Sudan was equally distressing. In Gambella, Ethiopia, I saw tens of thousands of women and children seeking refuge from atrocity. And many of the children were severely malnourished and their mothers told me the horrors of the violence unleashed in their communities.\nUntil last year, the Central African Republic was largely a stranger to religious violence, which is why it is wrong to characterize the current situation as a religious conflict. Despite the widespread corruption and poverty, banditry and violence, Christians and Muslims had always lived side by side. Religious hatred was one of the few problems the Central African Republic did not have.\nState structures had largely disintegrated and banditry was rife when the Séléka seized power in late 2012. The Séléka was an alliance of Central African rebel groups and foreign fighters and was indeed predominantly Muslim, but creating an Islamic State was not part of their agenda. But the widespread looting and killings committed by the Séléka and ex-Séléka members led to the emergence of the so-called Anti-Balaka, a combination of vigilante groups and bandits. While they called themselves Christian self-defence militias, they soon turned into an uncontrollable monster. This gave rise to a sectarian divide, mostly along religious lines, that is now tearing apart the social fabric of the country.\nIn South Sudan, the rift is not along religious, but ethnic lines. At its independence, the leaders of South Sudan were faced with daunting challenges. This was one of the most underdeveloped places in the world as a result of decades of war and neglect. As aid and money poured in, corruption, ethnic nepotism and competition over power and resources grew. Old disputes re-emerged and the country's leaders, all former rebels, were quick to come up with a military answer to political problems. A political squabble turned into an ethnic conflict when antagonistic leaders rallied support along ethnic lines. Soon Nuers were fighting Dinka on a larger scale than ever before, deliberately targeting civilians and turning against moderate voices within their own communities.\nWhile a religious or ethnic conflict usually starts out with faith or ethnicity being instrumentalized for political purposes, the real danger is that these tensions then gain a dynamic of their own – a genie, that once it is out of the bottle becomes exceedingly difficult to control, let alone put back.\nBut let's not forget, the origin of the conflict was not religious in Central African Republic, was not ethnic in South Sudan, it was strictly political. It was politicians who turned what has been a multi-religious, multi-ethnic community that lived more or less together without major problems into two dramatic civil wars.\nIt is against these realities that the voice of tolerance and reason and the values of pluralism need to rise. Diversity is not a threat. Diversity represents the richness of our communities. We must stand together against all forms of irrationality and manipulation that lead to hatred, be it political populism, radical nationalism or religious fundamentalism.\nLadies and gentlemen,\nGlobalization, that brought many positive things to today's world, has also been unfair, its benefits have been distributed unequally and many have been left out. The paradox of today's world is that money moves freely; goods and services tend to move relatively freely; but people cannot. People are stopped by physical and legal barriers\nOne of the things I have learned in my years of public life is that markets work. As you might know, I was a member of (and now I have to be strictly non-political) a socialist party, but I understood that markets work. Supply and demand tend to meet. In the global labour market supply and demand will also meet, legally if possible, irregularly if necessary.\nDespite barriers, millions of people move from one country to another in the hope of a better future, millions of others to save their lives. They often travel alongside each other, creating the so-called asylum-migration nexus. When international migration is managed by border controls only, in an effort ""to keep people out"", human traffickers and smugglers are bound to prosper. There is something fundamentally wrong in a world where people have to risk their lives to seek safety and where at the end of a dangerous journey, they are not welcome or even turned away. It breaks my heart to see Syrian refugees today being pushed back at the Bulgarian border, and let's not forget that this is one of the European Union's external borders, or drown in the Mediterranean, as they have no other ways to find asylum.\nWe need more international cooperation between countries of origin, transit and destination and concerted efforts to identify opportunities for legal migration. We also need international trade and globalization to become true agents of development. More targeted development programmes, focused on poverty reduction, job creation and the strengthening of governance, rule of law and public services. The problem of governance or the lack of governance and corruption are behind many of the causes of forced displacement. Greater efforts should be made to address the challenges of conflict prevention, conflict resolution and peace building, so that when people move, they do so out of choice, not necessity.\nIrrespective of cultural, religious or ethnic differences, men and women around the world share a common humanity. Aristotle was among the first to deny that division was the necessary outcome of diversity and this concept has been followed through by many illustrious thinkers, up to today. Seeking to identify the qualities and experiences that unite rather than divide people, pluralism can be a powerful force that fosters more harmonious, peaceful and prosperous societies.\nA common value that can be found in all cultures is the idea of giving protection, of sheltering a stranger in need: a refugee.\nThe word asylum is derived from the Greek word ""asylon"", or sanctuary, a designated space in each city, often a temple, where people could find safety.\nFlight from persecution and the search for a protected space are central themes in all the three Abrahamic faiths, and can also be found in Hindu mythology and Buddhist teachings. The Exodus of the people of Israel from slavery in Egypt is a central story in the Jewish faith. In Christianity, the flight of the Holy Family from Bethlehem is studied by all children. And for Muslims, the Islamic calendar starts with the year the Prophet (PBUH) travelled to Medina to seek protection as he and his followers had come under threat. When some of the first Muslims suffered persecution in Mecca, they were given asylum by the Christian Emperor of Abyssinia, who withstood great pressure and declined precious gifts, refusing to return the refugees to their persecutors. Similarly, in the early Middle Ages, Jews from many parts of Europe found sanctuary in Al Andalus, where they were allowed to practice their religion and had opportunities to work and trade. In particular, there is nothing in modern refugee law that was not already explicitly contained in Islamic law and Islamic traditions, since the very beginning.\nIt was only after the horrors of World War II that the protection of refugees became an obligation and an international law. The 51 Refugee Convention establishes who is a refugee and what their rights and responsibilities are. It also spells out the obligations that States have towards people seeking safety on their soil. Non-refoulement, or the no-return of people in need of asylum is the cornerstone of the refugee regime. But this was not discovered by the western world or after the Second World War, but this has been enshrined in cultures and religions since the beginning of time. Building on this, the African Refugee Convention was adopted in 1969 and the Declaration of Cartagena about Refugees in 1984 to respond to specific regional dimensions of forced displacement in Africa and Latin America.\nUNHCR was created by the UN General Assembly to lead and coordinate international action for the worldwide protection of refugees and to find solutions for them. And to fulfil this mandate, my Office works together with a wide range of partners, including the Aga Khan Development Network. We have an excellent partnership with many of the Network's agencies, including in Central Asia, the Middle-east and East Africa. And for that I am extremely grateful to His Highness.\nWhile initially focusing on Europe, by the time Prince Sadruddin Aga Khan was elected High Commissioner in 1965, UNHCR had become operational in much of the developing world. Prince Saddruddin Aga Khan is still remembered with admiration as the man who steered the organization through some of the most challenging humanitarian crises of that time. And he also played, as His Highness may remember, a key role in finding new homes, including here in Canada, for tens of thousands of South Asians who had been expelled overnight from Uganda in 1972.\nToday, an unprecedented number of people are uprooted by violence and persecution. One of most dramatic situations is Syria, which saw more than 3 million of its citizens flee the country in little more than three years. Only five years ago, Syria was the world's second\nlargest refugee hosting country, now Syrians are the largest group of refugees worldwide, followed by Afghans and Somalis. The overwhelming majority of Syrian refugees found safety in the neighbouring countries, where communities are showing a generosity that is well beyond their means.\nUNHCR recently registered the millionth Syrian refugee arriving in Lebanon. With 244 registered Syrian refugees for every 1,000 Lebanese, Lebanon already has the highest concentration of refugees than any other country in recent history. This is 295 times as many refugees per capita as the in United States and nearly 52 times as many as in Canada.\nIn Lebanon, as in most refugee hosting countries around the world, the strain that the large presence of refugees places on services and resources has become unbearable. The world needs to do much more to support Syria's neighbours, recognizing that this conflict has become a major threat to regional security.\nAnd let's not forget that contrary to the populist mantra that all asylum-seekers are on their way to the industrialized world, 86% of the world's refugees live in developing countries, compared with 70% a decade ago. Rather than seeing refugees as competitors and a burden, their presence can be an incentive to advance poor areas. We need to promote the development of refugee hosting areas, involving refugees and local communities, rather than just handing out assistance to the refugees, year after year. Stimulating self-reliance, education and livelihood opportunities for refugees and host communities are key to fostering more harmonious relations and a better protection environment. Instead of competing over scarce resources, host communities and refugees work together to improve their future. I am convinced that this will, ultimately, help stem the flow of desperate people who move on out of necessity.\nLadies and gentlemen,\nCanada has a proud history of welcoming refugees. Loyalists – freemen and slaves – fleeing the American Revolution in the 18th century; Europeans leaving behind oppression, persecution and authoritarian states in the 19th and 20th centuries; Latin Americans escaping military regimes and growing numbers of refugees from other parts of the world found sanctuary in Canada.\nCanada's resettlement programme is one of the largest in the world. And it offers refugees who can no longer stay in their first country of asylum an opportunity to rebuild their lives. Resettlement is also a practical way of sharing the burden of developing countries that host large refugee populations. I welcome all efforts to maintain and strengthen a global and flexible resettlement programme and encourage Canada to resettle a large number of Syrian refugees at the present moment.\nMy country, Portugal, has seen many of its people leave. Some because of oppression during 48 years of dictatorship that ended with the Carnation Revolution of 1974, others because of economic hardship. When I was in government, we commissioned a study to find out how well these people had integrated and how they perceived their new countries. The study\nfound that the Portuguese community in Canada felt more integrated and better accepted than any of the others in the world. The Portuguese living in Canada had the best image of their new country.\nLadies and Gentlemen,\nCanada is a clear demonstration that multi-cultural, multi-ethnical and multi-religious societies are not only inevitable; that they are a good thing. Diversity and pluralism enrich societies and should be cherished by good governance, strong civic institutions and policies that promote respect for diversity. The recognition of our common humanity, inclusion and solidarity, tolerance and compromise are key elements of strong, cohesive and peaceful societies.\nThe mission of the Global Centre for Pluralism is to advance global understanding of pluralism as an ethic of respect that values diversity and to enable each and every person to realize his or her full potential as a citizen. I wish you every success in this important undertaking.\nMerci bien.\n\n"
"guterres","Statements by High Commissioner, 12 March 2014",1394578800000,"5321c5c39","Opening remarks by António Guterres, United Nations High Commissioner for Refugees; Launch of UNHCR's report ""Children on the Run""","  \n\nOpening remarks by António Guterres, United Nations High Commissioner for Refugees; Launch of UNHCR's report ""Children on the Run""Statements by High Commissioner, 12 March 2014 \nCheck against delivery\nLadies and Gentlemen,\nThank you for the opportunity to speak to you today about unaccompanied and separated children on the move in the Americas. I would like to express my particular appreciation to the U.S. Government, the MacArthur Foundation, the Migration Policy Institute, and UNDP for organizing this event.\nThe protection of children is a core priority for UNHCR globally, as they are the most vulnerable of the vulnerable – especially those who are unaccompanied or have been separated from their families. And although children moving across borders alone is a growing global phenomenon, the problem itself is not new. UNHCR has been providing protection to unaccompanied and separated children since the beginning, including during the Vietnamese boat people crisis, the Sudanese civil war and most recently in the countries neighboring Syria.\nHere in the Americas, we have seen a troubling new trend in recent years. As crime and violence have increased dramatically in Mexico and Central America, more and more people are seeking asylum in the region and in the United States in particular. It is especially alarming that the number of children making this dangerous journey alone has doubled each year since 2010. Some 60,000 minors are expected to seek safety on U.S. soil this year, mainly originating from El Salvador, Guatemala, Honduras and Mexico.\nSo you have to ask yourself: who are these children, and why are they fleeing? These questions were at the origin of the report we are launching today, ""Children on the Run"". It is based on UNHCR's work, together with U.S. authorities, to improve the protection screening of unaccompanied and separated children at the southern border, and on individual interviews with over 400 of them.\nThe primary objective of this study was to better understand these children's reasons for leaving their home countries and to assess the extent to which they may have international protection needs. Although not the focus of today's report, our research also documented the hardship and abuses that these children endured while trying to reach the US . The stories they told us make clear what was at risk if they stayed home and why they made the journey alone, illustrating the humanitarian impact of the violence in the region on these children, and the decisions it forced them to make.\nWe found that the large majority of these children may very well have international protection concerns – fleeing armed actors, persecution, violence in their communities and abuse in their homes. Most of them had one thing in common – their conviction that their States were unable to protect them.\nOur central conclusion from the study is therefore that unaccompanied and separated children from El Salvador, Guatemala, Honduras and Mexico should generally be screened for international protection needs. We must uphold the human rights of the child as laid out in the relevant international and regional instruments – as well as the right to seek asylum and protection under the 1951 Convention and its 1967 Protocol.\nIn a few weeks' time, UNHCR with the support of the European Commission will release a similar report based on interviews with 270 unaccompanied children from Central America reaching Mexico's southern border. Similar to the situation UNHCR found in the United States, these interviews indicate that the dramatically high levels of violence affecting Central America also contribute to more and more unaccompanied children seeking safety in Mexico – some 5,500 in 2013 alone.\nUNHCR is also conducting research to analyse displacement trends in Central America and to better understand the impact of violence on all persons, regardless of age. This research will feed into a dialogue among States that we will convene together with the Central American Integration System (or SICA in Spanish). I hope these efforts will help to make more visible the impact of insecurity in the region on women and children in particular.\nThese different initiatives all reveal a regional dimension to the difficulties faced by Central American children, one that calls for regional dialogue and regional solutions. UNHCR would like to use this year's commemoration of the 30th anniversary of the Cartagena Declaration to initiate a reflection with Governments on the protection challenges facing the region, the gaps that might exist, and ways to address them in a pragmatic and innovative way. The ""Cartagena+30"" process, culminating with a Ministerial Meeting in Brazil in December, aims at States adopting a Declaration and Plan of Action that would drive the region's protection and solutions strategy for the next decade.\nLadies and Gentlemen,\nWith the report we are launching here today, we want to contextualize the state of citizen security in the region and understand the humanitarian impact it has had on people displaced across international borders, especially unaccompanied children. We also need to look at the root causes of these movements; understand more about the profiles of children on the move, the abuses they flee from and what they suffer en route.\nUNHCR cannot do this alone, and we will expand our partnerships to work together on responses and solutions to benefit these children, including identification, access to asylum and other protection solutions, tracing and best interest determinations. I hope that we will be able to work closely with the concerned States and civil society to ensure these children are carefully screened and provided the protection they so desperately need and deserve. All girls and boys must be safeguarded from all forms of violence, abuse, neglect and exploitation.\nThank you very much.\n\n\n"
"guterres","Statements by High Commissioner, 6 March 2014",1394060400000,"53189c329","Remarks to the United Nations Security Council\nAntónio Guterres, United Nations High Commissioner for Refugees, 6 March 2014\n","  \n\nRemarks to the United Nations Security Council\nAntónio Guterres, United Nations High Commissioner for Refugees, 6 March 2014\nStatements by High Commissioner, 6 March 2014 \nMr. President, Excellencies,\nI do not remember any field visit in my 8-year tenure as High Commissioner that caused me such anguish as my recent trip to the Central African Republic. I was deeply shocked by the brutality and inhumanity that have characterized the violence happening in the country and its consequences on the suffering of the people.\nThe evolution of the Central African refugee situation in the region clearly illustrates that, while this is not a new crisis (the country has been in some sort of trouble since the beginning), its current phase is in no way ""more of the same"".\nBy end 2012, there were already 165,000 refugees registered in the neighbouring countries of Cameroon, Chad, the Democratic Republic of Congo and the Republic of Congo. That number has by now grown to over 290,000.\nSome 65,000 refugees fled last year, largely in the aftermath of the Séléka coup. Another 60,000 have sought refuge abroad since December 2013, when the violence grew to a horrific scale including with the emergence of the anti-Balaka militias. In addition, more than 80,000 foreign nationals have left the country, many with the help of States and IOM.\nCameroon hosts the largest Central African refugee population, with over 34,000 new arrivals since December and some 130,000 in total. The situation is dramatic, with refugees arriving scared, malnourished and extremely vulnerable after having walked and hidden in the forests for days and weeks. Many convoys to the border are attacked, and international forces are too thinly spread to be able to provide effective protection.\nOnce refugees cross the border, living conditions are extremely difficult. Local communities in all neighbouring countries have responded with enormous generosity, with faith leaders mobilizing donations from the local population and some families hosting up to 100 refugees in their compounds. In some locations, like Kentzou in eastern Cameroon, the number of refugees and repatriated nationals of other countries hosted there now exceeds the local population, creating enormous pressure on scarce resources and infrastructure. Humanitarian actors are scrambling to relocate refugees from scattered, difficult to reach locations along the border to sites with better assistance possibilities before they become cut off with the beginning of the rainy season.\nBut we are far from being able to deliver what is needed given the very precarious situation of the people we care for. The resources we have are entirely insufficient compared with the rapidly growing challenges we face. In Cameroon, as in other neighbouring countries, robust international financial support is required to respond to the enormous needs of the new arrivals and support the host communities that have so generously taken them in. I can say without exaggeration that we are dramatically underfunded, and have only been able to respond by using our own limited reserves.\nUNHCR is also working within the interagency response inside CAR, leading the protection cluster as well as coordinating camp management and shelter programmes for the internally displaced. In addition, we are concerned for the safety of the over 17,000 refugees from other countries still in CAR, 70% of them from the DRC. We have been supporting the repatriation of those who wish to return from Bangui and Batalimo, and are assisting others in Bambari and Zémio, where they are not immediately under threat.\nExcellencies,\nAllow me to convey some of my impressions from my recent visit to CAR, although they go beyond the scope of my immediate responsibilities as High Commissioner, as they clearly show, from a humanitarian perspective, the importance of supporting the Secretary-General's initiative.\nSince independence the country has witnessed a succession of coups d'état, with only one democratic transition in the 1990s. The State had been progressively disappearing already long before events took a new dramatic turn with the emergence of the Séléka in late 2012. However, this new phase of the conflict differs starkly from the earlier crises, largely due to the way it is tearing apart the social fabric of the country.\nUntil last year, CAR was largely a stranger to religious conflict, which is why it would be wrong to analyze current events that way. While religiously motivated conflicts usually start out as faith being instrumentalized for political purposes, the real danger is that religious tensions then gain a dynamic of their own – a demon that, once unleashed, becomes exceedingly difficult to stop and threatens to completely destroy society.\nThis is what risks happening in CAR. The Séléka alliance was formed from Central African rebel groups and various foreign elements, and was indeed predominantly Muslim, although their political agenda had nothing to do with aspirations to create an Islamic state. But the interreligious and intercommunal dimension of the conflict emerged after the looting and atrocities against civilians committed by Séléka and ex-Séléka members, which were at the origin of the first refugee outflow of last year, and which in turn led to the emergence of the anti-Balaka militias.\nIn the beginning, the international community and actors on the ground was slow to understand that the process of disarming the Séléka changed the balance of forces on the ground, and that the anti-Balaka was quickly growing into a new ""monster"" with a different nature from the initial more or less spontaneous self-defense groups. Although it is mainly made up of frustrated youth, criminal elements, ex-soldiers and militias supporting the former president, and although its main motivations have become revenge and looting, it was quickly mislabeled as Christian, which fueled the interreligious dimension of the violence.\nSince early December we have effectively witnessed a ""cleansing"" of the majority of the Muslim population in western CAR. Tens of thousands of them have left the country, the second refugee outflow of the current crisis, and most of those remaining are under permanent threat.\nJust last week, there were about 15,000 people trapped in 18 locations in western CAR, surrounded by anti-Balaka elements and at very high risk of attack. International forces are present in some of these sites, but if more security is not made available immediately, many of these civilians risk being killed right before our eyes.\nIt is a glimmer of hope that in a few places, communities and courageous religious leaders are starting to take mediation into their own hands. The strengthening of the civilian capacity of BINUCA to support mediation efforts is an urgent and decisive need, and the Secretary-General insists on its importance. The demon of religious cleansing must be stopped – now.\nTo do this, the most important protection and humanitarian objective inside CAR is to reestablish security and law and order. This has been the focus of the Secretary-General's 6-point initiative. The immediate reinforcement of international forces, in particular with police contingents to ensure security in the neighbourhoods, is the biggest imperative. Another is immediate financial support to the government, to re-establish its capacity to function and put in place at least a basic police and justice system, able to arrest, try and jail criminals.\nCurrent events in CAR can potentially destabilize the whole region. Continued brutality against Muslim communities could create a pretext for extremist terrorist forces, already present in other parts of the continent, to spread to its center.\nWhile the violence has been concentrated in the West, we also must not forget the long-neglected East. There, the present leadership could easily be challenged, explaining some of the concerns that have been expressed over a possible fragmentation of the country that can and must be avoided. National and international efforts to respond to the current crisis therefore need to take into account all of CAR. They must also acknowledge that the reconstruction of a ""disappeared"" state is an intensive and time-consuming process, which must go far beyond calm being restored and elections taking place.\nThank you very much.\n\n\n"
"guterres","Statements by High Commissioner, 5 March 2014",1393974000000,"531983299","Remarks to the International Support Group for Lebanon meeting by António Guterres, United Nations High Commissioner for Refugees","  \n\nRemarks to the International Support Group for Lebanon meeting by António Guterres, United Nations High Commissioner for RefugeesStatements by High Commissioner, 5 March 2014 \nParis, 5 March 2014\nCheck against delivery\nExcellencies, Ladies and Gentlemen,\nWhen this group first met in New York in September, Lebanon hosted some 750,000 registered Syrian refugees. Today, there are over 950,000 – not counting the hundreds of thousands of Syrians that are living in Lebanon without having asked for assistance. Also not included are over 50,000 Palestinians who have fled to Lebanon from Syria, adding to the 270,000 that were already there before 2011.\nUNHCR registers 12,000 Syrian refugees every week, using iris scan biometrics introduced last year. And if the flow of people seeking safety in Lebanon continues, there could be over 1.6 million registered Syrian refugees in the country by the end of this year.\nBut even now, Lebanon already has the highest per-capita concentration of refugees of any country in recent history, with nearly 230 registered Syrian refugees for every 1,000 Lebanese. That is over 70 times as many refugees per inhabitants as in France, and 270 times as many as in the United States.\nThe Regional Refugee Response Plan for Lebanon received over 880 million US dollars last year, which helped mount the response to unprecedented humanitarian needs, especially in protection, food, shelter and health care. But even this level of funding was insufficient, with painful choices having to be made in tightly targeting assistance.\nRefugees are struggling, with 30% living in insecure shelter such as tents, unfinished buildings or warehouses, and with more and more forced to resort to begging, child labor or early marriages in order to provide for even their most basic survival needs. 75% of the refugees are women and children, with thousands of children arriving as orphans or separated from their families.\nBut as a growing number of villages and towns now host more Syrians than Lebanese, the crisis is also putting unimaginable pressure on host communities. Water, sanitation and waste management systems are already weakened to the point that serious health consequences are emerging for refugees and locals alike. Accommodation is in short supply, and rents have gone up nearly everywhere, stretching the resources of people in Lebanon's poorest regions that host the largest refugee numbers. Wages are plummeting, and many Lebanese families are struggling to make ends meet as a result.\nThe World Bank estimates that the Syria crisis has already cost Lebanon billions of dollars in lost economic activity. Unemployment may double by the end of this year and an additional 170,000 Lebanese risk being pushed into poverty. I leave you to imagine the crushing economic and social effects such a situation would have on any of our countries.\nI find it absolutely remarkable that under the current circumstances, and given all the divisive factors brought about by the Syria crisis, Lebanon was able to reach an agreement on its new government. This is a crucial factor in drawing together ministries and communities across the political divide to respond to the refugee crisis.\nLadies and Gentlemen,\nAs long as there is no end to the fighting in Syria, there is no quick solution in sight. But there are clear needs that need to be met in the meantime, in particular in Lebanon. This country is making an unparalleled contribution to the continued stability of the entire region, despite the enormous problems this is creating for its own society.\nIn this context, it is important to acknowledge that international support to government institutions and local communities is at a level that, although slowly increasing, is still totally out of proportion with what is needed. In a way, Lebanon represents a rather unique opportunity, given the early mapping of the socio-economic impact of the crisis, and the close coordination between Government, UN and World Bank which has led to good linkages between the humanitarian response and the longer term development agenda. A quarter of the 1.9 billion US dollars in the 2014 Regional Response Plan for Lebanon is for host community support and Lebanese institutions, corresponding to track one interventions in the stabilization road map. But this represents only an initial investment under a humanitarian appeal and needs to be complemented rapidly with much more robust and longer term stabilization and development efforts.\nFrom the perspective of burden-sharing, the support that has materialized so far is a drop in the ocean, with only 1 ,450 refugees having left Lebanon under programmes providing them protection in third countries. But there are some encouraging developments. Several countries, in particular the US, have announced significant capacities for taking in more refugees, including from Lebanon, and Germany is doubling the size of its humanitarian admissions program. I hope that an international pledging conference in the coming months will help mobilize more places for protection in other countries. Our goal is to identify such opportunities for 100,000 Syrian refugees from the region in 2015 and 2016.\nLadies and Gentlemen,\nThe generosity of the Lebanese people towards their neighbours attests to the best of the human spirit. More support to them is not only a moral imperative, but it is also badly needed to stop the further erosion of peace and security in this fragile society, and indeed the whole region. Lebanon is a key pillar in the international framework for the protection of Syrian refugees, and without it, that entire system would collapse.\nThank you very much.\n\n\n"
